customer_id,tier,lifetime_value,feedback_count,negative_count,avg_churn_risk_score,max_priority_score
CUST-006370,Silver,331.78,14,3,0.1992857142857143,55.2
CUST-002622,Silver,350.26,14,3,0.1992857142857143,53.2
CUST-002394,Silver,742.66,14,3,0.1992857142857143,53.4
CUST-007184,Silver,464.15,14,3,0.1992857142857143,58.6
CUST-005489,Silver,675.24,14,3,0.1992857142857143,60.7
CUST-006596,Silver,556.18,14,3,0.1992857142857143,51.9
CUST-003097,Silver,419.65,14,3,0.1992857142857143,56.5
CUST-000978,Silver,314.8,14,3,0.1992857142857143,53.4
CUST-002321,Silver,894.34,14,3,0.1992857142857143,55.8
CUST-004258,Silver,226.65,14,3,0.1992857142857143,53.9
CUST-005940,Silver,266.68,14,3,0.1992857142857143,52.0
CUST-004357,Silver,533.63,14,3,0.1992857142857143,54.0
CUST-003208,Silver,398.09,14,3,0.1992857142857143,56.2
CUST-002480,Silver,577.37,14,3,0.1992857142857143,59.1
CUST-001864,Silver,529.08,14,3,0.1992857142857143,57.7
CUST-000134,Silver,343.62,14,3,0.1992857142857143,56.7
CUST-005953,Silver,390.57,14,3,0.1992857142857143,52.3
CUST-001936,Silver,240.55,14,3,0.1992857142857143,55.2
CUST-006182,Silver,401.83,14,3,0.1992857142857143,51.6
CUST-007491,Silver,193.88,19,4,0.19894736842105262,53.8
CUST-004092,Silver,378.65,10,2,0.198,50.3
CUST-006543,Silver,692.51,10,2,0.198,53.5
CUST-004329,Silver,640.12,10,2,0.198,54.3
CUST-006909,Silver,331.16,10,2,0.198,45.2
CUST-003867,Silver,405.76,5,1,0.198,50.6
CUST-007444,Silver,696.83,10,2,0.198,73.9
CUST-006133,Silver,528.26,5,1,0.198,47.9
CUST-000353,Silver,606.56,10,2,0.198,53.7
CUST-001858,Silver,466.07,10,2,0.198,50.2
CUST-000667,Silver,338.64,10,2,0.198,52.6
CUST-002545,Silver,286.89,10,2,0.198,54.4
CUST-007406,Silver,528.22,10,2,0.198,57.1
CUST-002907,Silver,575.75,10,2,0.198,53.8
CUST-007253,Silver,620.51,10,2,0.198,73.6
CUST-004628,Silver,784.95,10,2,0.198,54.6
CUST-001923,Silver,389.98,20,4,0.198,54.0
CUST-002729,Silver,314.76,10,2,0.198,54.8
CUST-006212,Silver,446.4,20,4,0.198,60.7
CUST-006973,Silver,442.84,15,3,0.19799999999999998,56.9
CUST-000632,Silver,359.71,15,3,0.19799999999999998,57.5
CUST-007511,Silver,401.62,15,3,0.19799999999999998,50.8
CUST-000311,Silver,340.15,15,3,0.19799999999999998,55.2
CUST-003305,Silver,301.21,15,3,0.19799999999999998,53.4
CUST-007880,Silver,652.5,15,3,0.19799999999999998,59.6
CUST-003150,Silver,627.74,15,3,0.19799999999999998,55.4
CUST-003137,Silver,421.18,15,3,0.19799999999999998,54.0
CUST-000062,Silver,491.28,15,3,0.19799999999999998,58.4
CUST-004653,Silver,921.55,15,3,0.19799999999999998,58.1
CUST-006824,Silver,386.92,15,3,0.19799999999999998,50.4
CUST-003144,Silver,513.53,15,3,0.19799999999999998,54.6
CUST-002705,Silver,213.76,15,3,0.19799999999999998,50.7
CUST-002918,Silver,563.96,15,3,0.19799999999999998,54.2
CUST-003035,Silver,282.34,21,4,0.19714285714285712,56.9
CUST-007464,Silver,383.51,21,4,0.19714285714285712,54.5
CUST-006322,Silver,684.82,16,3,0.196875,60.7
CUST-007701,Silver,631.86,16,3,0.196875,58.2
CUST-001500,Silver,601.33,16,3,0.196875,57.7
CUST-002964,Silver,500.63,16,3,0.196875,54.4
CUST-001113,Silver,625.04,16,3,0.196875,58.2
CUST-004654,Silver,1104.3,16,3,0.196875,53.4
CUST-005730,Silver,537.9,16,3,0.196875,53.8
CUST-000357,Silver,687.45,16,3,0.196875,54.4
CUST-000258,Silver,276.52,16,3,0.196875,47.8
CUST-002910,Silver,410.59,16,3,0.196875,56.2
CUST-006224,Silver,745.71,11,2,0.19636363636363638,54.2
CUST-002490,Silver,402.4,11,2,0.19636363636363638,52.6
CUST-006441,Silver,492.52,11,2,0.19636363636363638,48.4
CUST-007834,Silver,505.92,11,2,0.19636363636363638,50.9
CUST-007565,Silver,409.18,11,2,0.19636363636363638,49.7
CUST-003887,Silver,376.32,11,2,0.19636363636363638,52.3
CUST-005196,Silver,363.59,11,2,0.19636363636363638,50.8
CUST-006491,Silver,382.27,11,2,0.19636363636363638,49.2
CUST-005337,Silver,490.13,11,2,0.19636363636363638,53.6
CUST-004339,Silver,227.93,17,3,0.19588235294117648,53.3
CUST-007467,Silver,592.55,17,3,0.19588235294117648,73.4
CUST-003738,Silver,356.65,17,3,0.19588235294117648,56.8
CUST-001291,Silver,364.46,17,3,0.19588235294117648,53.3
CUST-006965,Silver,735.45,12,2,0.19499999999999998,56.4
CUST-003653,Silver,250.5,6,1,0.19499999999999998,45.6
CUST-002603,Silver,632.84,12,2,0.19499999999999998,51.8
CUST-007283,Silver,354.17,18,3,0.19499999999999998,51.6
CUST-004481,Silver,246.72,6,1,0.19499999999999998,36.5
CUST-007903,Silver,483.62,18,3,0.19499999999999998,54.3
CUST-006126,Silver,320.26,6,1,0.19499999999999998,45.3
CUST-001325,Silver,547.73,12,2,0.19499999999999998,54.2
CUST-001216,Silver,367.05,12,2,0.19499999999999998,51.0
CUST-004017,Silver,408.47,12,2,0.19499999999999998,52.6
CUST-004704,Silver,365.31,18,3,0.19499999999999998,55.8
CUST-000542,Silver,511.23,12,2,0.19499999999999998,47.7
CUST-003107,Silver,643.2,12,2,0.19499999999999998,53.7
CUST-003573,Silver,564.76,6,1,0.19499999999999998,46.2
CUST-001359,Silver,457.4,18,3,0.19499999999999998,58.0
CUST-007481,Silver,435.81,18,3,0.19499999999999998,52.5
CUST-006721,Silver,265.07,19,3,0.19421052631578947,54.4
CUST-001599,Silver,404.53,19,3,0.19421052631578947,53.4
CUST-003193,Silver,333.97,19,3,0.19421052631578947,55.3
CUST-007056,Silver,646.1,13,2,0.19384615384615383,57.9
CUST-007819,Silver,769.1,13,2,0.19384615384615383,56.2
CUST-007308,Silver,889.34,13,2,0.19384615384615383,54.8
CUST-003117,Silver,313.29,13,2,0.19384615384615383,48.7
CUST-000072,Silver,307.17,13,2,0.19384615384615383,52.6
CUST-000446,Silver,271.48,13,2,0.19384615384615383,47.8
CUST-002353,Silver,539.75,20,3,0.1935,55.5
CUST-003816,Silver,526.82,20,3,0.1935,59.7
CUST-006548,Silver,428.21,7,1,0.19285714285714287,50.9
CUST-000097,Silver,424.43,14,2,0.19285714285714287,50.5
CUST-006364,Silver,1054.26,14,2,0.19285714285714287,53.5
CUST-007088,Silver,413.14,7,1,0.19285714285714287,50.2
CUST-006500,Silver,568.53,15,2,0.192,76.4
CUST-002617,Silver,675.76,15,2,0.192,52.1
CUST-005791,Silver,597.02,15,2,0.192,49.4
CUST-005945,Silver,439.96,16,2,0.19125,50.4
CUST-004211,Silver,566.14,16,2,0.19125,52.9
CUST-000806,Silver,881.55,16,2,0.19125,57.0
CUST-007951,Silver,363.83,16,2,0.19125,54.3
CUST-001193,Silver,444.1,16,2,0.19125,52.3
CUST-006934,Silver,596.39,17,2,0.19058823529411764,55.6
CUST-005522,Silver,585.57,17,2,0.19058823529411764,55.5
CUST-002358,Silver,311.35,9,1,0.19,44.9
CUST-006387,Silver,300.1,9,1,0.19,45.1
CUST-000731,Silver,439.14,9,1,0.19,50.5
CUST-001985,Silver,900.35,9,1,0.19,55.8
CUST-005447,Silver,583.29,9,1,0.19,40.8
CUST-007248,Silver,609.91,9,1,0.19,48.2
CUST-000122,Silver,429.67,10,1,0.189,48.9
CUST-000091,Silver,395.59,10,1,0.189,44.1
CUST-007414,Silver,449.87,10,1,0.189,51.1
CUST-002186,Silver,585.6,11,1,0.18818181818181817,48.3
CUST-003815,Silver,363.99,11,1,0.18818181818181817,48.1
CUST-001712,Silver,276.54,12,1,0.1875,50.0
CUST-004956,Silver,409.8,12,1,0.1875,47.4
CUST-007733,Silver,200.62,12,1,0.1875,47.2
CUST-007970,Silver,300.85,12,1,0.1875,43.3
CUST-007950,Silver,412.68,14,1,0.18642857142857142,46.7
CUST-003560,Silver,293.51,14,1,0.18642857142857142,46.2
CUST-005873,Silver,422.18,14,1,0.18642857142857142,47.8
CUST-002525,Silver,368.9,15,1,0.186,46.8
CUST-005081,Silver,340.47,15,1,0.186,42.9
CUST-002990,Silver,698.22,11,0,0.18,35.4
CUST-002285,Silver,587.69,7,0,0.18,30.8
CUST-006280,Silver,210.2,9,0,0.18,32.0
CUST-006077,Gold,1307.49,13,11,0.1423076923076923,62.8
CUST-003502,Gold,1189.39,12,10,0.14166666666666666,62.3
CUST-006174,Gold,1521.99,15,12,0.14,63.4
CUST-005482,Gold,2133.61,14,11,0.1392857142857143,65.4
CUST-000892,Gold,1254.23,9,7,0.1388888888888889,62.3
CUST-007914,Gold,1104.07,13,10,0.13846153846153847,62.0
CUST-002418,Gold,988.49,17,13,0.13823529411764707,62.9
CUST-003594,Gold,839.99,17,13,0.13823529411764707,63.1
CUST-007504,Gold,1686.88,8,6,0.1375,61.2
CUST-003136,Gold,662.78,16,12,0.1375,61.6
CUST-005183,Gold,726.54,16,12,0.1375,62.6
CUST-002954,Gold,1142.43,12,9,0.13749999999999998,62.6
CUST-004857,Gold,972.77,12,9,0.13749999999999998,62.1
CUST-000844,Gold,3228.41,12,9,0.13749999999999998,65.0
CUST-000291,Gold,1353.91,12,9,0.13749999999999998,62.6
CUST-007324,Gold,1622.78,15,11,0.13666666666666666,65.6
CUST-000215,Gold,761.19,15,11,0.13666666666666666,63.5
CUST-003988,Gold,2782.01,11,8,0.13636363636363635,64.2
CUST-002932,Gold,1196.32,11,8,0.13636363636363635,64.7
CUST-006533,Gold,1022.88,7,5,0.1357142857142857,59.8
CUST-001764,Gold,1078.6,7,5,0.1357142857142857,63.3
CUST-000812,Gold,1138.24,14,10,0.1357142857142857,62.2
CUST-000855,Gold,952.97,14,10,0.1357142857142857,61.8
CUST-001652,Gold,1130.38,14,10,0.1357142857142857,62.0
CUST-001636,Gold,1225.09,14,10,0.1357142857142857,64.6
CUST-006073,Gold,1014.85,14,10,0.1357142857142857,62.3
CUST-000367,Gold,1604.23,14,10,0.1357142857142857,64.9
CUST-007049,Gold,1788.45,17,12,0.13529411764705881,63.3
CUST-006056,Gold,1999.13,17,12,0.13529411764705881,63.5
CUST-007509,Gold,686.0,17,12,0.13529411764705881,60.2
CUST-006986,Gold,2207.9,10,7,0.135,63.5
CUST-006183,Gold,1140.27,10,7,0.135,59.2
CUST-005507,Gold,734.61,20,14,0.135,62.4
CUST-002383,Gold,641.6,16,11,0.134375,61.8
CUST-004046,Gold,1590.07,16,11,0.134375,63.7
CUST-005246,Gold,991.42,12,8,0.13333333333333333,61.0
CUST-005545,Gold,856.13,18,12,0.13333333333333333,61.5
CUST-002634,Gold,1894.17,12,8,0.13333333333333333,64.7
CUST-001816,Gold,1550.35,9,6,0.13333333333333333,64.6
CUST-004021,Gold,1492.26,12,8,0.13333333333333333,65.1
CUST-005155,Gold,911.95,15,10,0.13333333333333333,61.7
CUST-000687,Gold,1052.57,9,6,0.13333333333333333,60.4
CUST-001392,Gold,1742.78,12,8,0.13333333333333333,61.6
CUST-000748,Gold,1008.47,9,6,0.13333333333333333,55.5
CUST-003024,Gold,1267.73,12,8,0.13333333333333333,64.4
CUST-001455,Gold,1538.83,12,8,0.13333333333333333,61.1
CUST-001130,Gold,1022.37,6,4,0.13333333333333333,54.2
CUST-001089,Gold,833.36,12,8,0.13333333333333333,61.1
CUST-001338,Gold,1685.35,12,8,0.13333333333333333,63.4
CUST-007031,Gold,1317.23,15,10,0.13333333333333333,63.1
CUST-006246,Gold,955.32,15,10,0.13333333333333333,61.9
CUST-006088,Gold,2069.63,9,6,0.13333333333333333,64.8
CUST-003375,Gold,1322.78,9,6,0.13333333333333333,61.5
CUST-004426,Gold,1094.1,20,13,0.1325,83.6
CUST-004985,Gold,1230.14,20,13,0.1325,64.8
CUST-000111,Gold,1325.79,20,13,0.1325,65.1
CUST-007795,Gold,1127.03,20,13,0.1325,83.3
CUST-004867,Gold,1517.48,20,13,0.1325,65.0
CUST-005200,Gold,975.47,17,11,0.1323529411764706,64.3
CUST-005415,Gold,917.49,17,11,0.1323529411764706,63.4
CUST-001067,Gold,484.85,17,11,0.1323529411764706,60.6
CUST-001241,Gold,1641.12,17,11,0.1323529411764706,65.6
CUST-000241,Gold,1164.74,17,11,0.1323529411764706,64.4
CUST-002359,Gold,1652.09,17,11,0.1323529411764706,65.5
CUST-001001,Gold,809.25,14,9,0.13214285714285715,62.3
CUST-007445,Gold,1032.18,14,9,0.13214285714285715,63.1
CUST-005154,Gold,1231.45,14,9,0.13214285714285715,63.7
CUST-000108,Gold,540.42,14,9,0.13214285714285715,62.0
CUST-002923,Gold,1887.49,11,7,0.1318181818181818,64.6
CUST-006854,Gold,932.13,11,7,0.1318181818181818,61.4
CUST-004709,Gold,1671.5,11,7,0.1318181818181818,60.2
CUST-004738,Gold,1277.87,11,7,0.1318181818181818,62.7
CUST-007436,Gold,2172.98,11,7,0.1318181818181818,63.5
CUST-001487,Gold,1561.24,22,14,0.1318181818181818,63.4
CUST-007597,Gold,731.33,22,14,0.1318181818181818,63.3
CUST-002170,Gold,1533.43,11,7,0.1318181818181818,62.0
CUST-001458,Gold,1472.12,11,7,0.1318181818181818,59.0
CUST-003470,Gold,984.81,11,7,0.1318181818181818,62.6
CUST-007729,Gold,966.52,11,7,0.1318181818181818,61.0
CUST-000531,Gold,1220.54,19,12,0.13157894736842105,73.9
CUST-007716,Gold,1560.89,19,12,0.13157894736842105,63.8
CUST-004050,Gold,2667.58,19,12,0.13157894736842105,64.4
CUST-001240,Gold,1279.24,19,12,0.13157894736842105,64.1
CUST-000273,Gold,880.35,19,12,0.13157894736842105,61.9
CUST-006209,Gold,614.42,19,12,0.13157894736842105,62.0
CUST-006433,Gold,987.53,16,10,0.13125,61.6
CUST-003478,Gold,717.84,16,10,0.13125,62.2
CUST-004826,Gold,824.81,16,10,0.13125,61.6
CUST-003699,Gold,988.93,16,10,0.13125,61.0
CUST-004863,Gold,1652.85,16,10,0.13125,65.6
CUST-005514,Gold,1848.96,24,15,0.13125,64.9
CUST-003757,Gold,1143.5,16,10,0.13125,63.6
CUST-001151,Gold,1062.32,8,5,0.13125,61.1
CUST-001972,Gold,1515.08,16,10,0.13125,63.1
CUST-001641,Gold,1239.17,8,5,0.13125,57.7
CUST-001872,Gold,1688.6,13,8,0.13076923076923078,64.0
CUST-004859,Gold,1515.26,13,8,0.13076923076923078,62.1
CUST-006504,Gold,2719.63,13,8,0.13076923076923078,64.2
CUST-007277,Gold,1222.05,13,8,0.13076923076923078,62.7
CUST-007310,Gold,1111.11,13,8,0.13076923076923078,76.9
CUST-003063,Gold,1351.83,13,8,0.13076923076923078,63.6
CUST-002235,Gold,1167.95,13,8,0.13076923076923078,62.6
CUST-003922,Gold,832.83,13,8,0.13076923076923078,60.8
CUST-001644,Gold,677.4,13,8,0.13076923076923078,56.9
CUST-007540,Gold,1562.09,13,8,0.13076923076923078,63.1
CUST-007419,Gold,1878.06,13,8,0.13076923076923078,59.7
CUST-002311,Gold,1362.56,18,11,0.13055555555555556,65.0
CUST-005787,Gold,1898.34,18,11,0.13055555555555556,65.6
CUST-002765,Gold,1439.17,18,11,0.13055555555555556,63.6
CUST-004518,Gold,1153.67,18,11,0.13055555555555556,62.7
CUST-005338,Gold,1221.63,15,9,0.13,64.6
CUST-000074,Gold,1187.93,20,12,0.13,64.4
CUST-000016,Gold,1201.4,10,6,0.13,59.2
CUST-001514,Gold,1368.49,10,6,0.13,58.7
CUST-004973,Gold,1313.97,10,6,0.13,60.2
CUST-004724,Gold,1033.96,10,6,0.13,60.1
CUST-003267,Gold,992.66,10,6,0.13,63.6
CUST-007585,Gold,1026.25,20,12,0.13,62.4
CUST-005018,Gold,433.34,20,12,0.13,59.1
CUST-004320,Gold,1074.62,10,6,0.13,82.9
CUST-004323,Gold,764.99,15,9,0.13,60.1
CUST-007815,Gold,1161.62,15,9,0.13,62.4
CUST-005971,Gold,1121.15,10,6,0.13,63.4
CUST-002100,Gold,1395.25,15,9,0.13,64.0
CUST-001185,Gold,701.72,20,12,0.13,63.1
CUST-006425,Gold,1044.05,15,9,0.13,64.4
CUST-000930,Gold,998.56,10,6,0.13,58.7
CUST-001628,Gold,1065.79,10,6,0.13,82.2
CUST-006199,Gold,2367.44,10,6,0.13,61.0
CUST-003803,Gold,1293.19,10,6,0.13,74.1
CUST-002147,Gold,1432.63,10,6,0.13,62.4
CUST-006695,Gold,1886.31,10,6,0.13,63.8
CUST-006545,Gold,659.64,15,9,0.13,81.9
CUST-001251,Gold,767.66,15,9,0.13,63.3
CUST-000243,Gold,555.51,15,9,0.13,60.1
CUST-003497,Gold,1229.02,22,13,0.12954545454545455,64.5
CUST-002811,Gold,1513.93,22,13,0.12954545454545455,63.3
CUST-001945,Gold,994.43,17,10,0.12941176470588237,63.2
CUST-004995,Gold,2045.28,17,10,0.12941176470588237,65.7
CUST-002708,Gold,1925.99,17,10,0.12941176470588237,65.4
CUST-005928,Gold,1274.56,17,10,0.12941176470588237,64.7
CUST-006456,Gold,1473.19,17,10,0.12941176470588237,65.3
CUST-004509,Gold,3053.38,17,10,0.12941176470588237,65.2
CUST-004470,Gold,1077.13,17,10,0.12941176470588237,64.5
CUST-001568,Gold,958.66,17,10,0.12941176470588237,61.9
CUST-002013,Gold,1042.95,17,10,0.12941176470588237,63.2
CUST-001441,Gold,1656.2,17,10,0.12941176470588237,65.3
CUST-007259,Gold,1090.32,17,10,0.12941176470588237,64.4
CUST-004134,Gold,1030.96,17,10,0.12941176470588237,63.7
CUST-006307,Gold,1241.93,17,10,0.12941176470588237,64.6
CUST-006944,Gold,1675.48,17,10,0.12941176470588237,63.6
CUST-007423,Gold,1201.21,12,7,0.12916666666666668,60.5
CUST-006599,Gold,1053.79,12,7,0.12916666666666668,62.1
CUST-002124,Gold,1889.25,24,14,0.12916666666666668,64.9
CUST-006748,Gold,961.59,12,7,0.12916666666666668,60.9
CUST-006393,Gold,1055.44,12,7,0.12916666666666668,61.4
CUST-006752,Gold,1379.37,12,7,0.12916666666666668,58.9
CUST-003806,Gold,1029.38,12,7,0.12916666666666668,64.1
CUST-006918,Gold,1232.89,24,14,0.12916666666666668,64.3
CUST-002745,Gold,798.06,12,7,0.12916666666666668,80.4
CUST-006029,Gold,654.49,12,7,0.12916666666666668,60.6
CUST-006794,Gold,1570.91,12,7,0.12916666666666668,63.2
CUST-002237,Gold,1053.8,12,7,0.12916666666666668,62.7
CUST-005742,Gold,789.29,12,7,0.12916666666666668,61.2
CUST-003496,Gold,883.17,12,7,0.12916666666666668,60.7
CUST-005099,Gold,876.41,12,7,0.12916666666666668,60.8
CUST-003634,Gold,771.5,12,7,0.12916666666666668,60.2
CUST-001540,Gold,787.29,12,7,0.12916666666666668,62.3
CUST-002340,Gold,1227.59,12,7,0.12916666666666668,63.2
CUST-000828,Gold,1249.8,12,7,0.12916666666666668,64.6
CUST-006297,Gold,972.75,24,14,0.12916666666666668,62.6
CUST-005182,Gold,2180.77,12,7,0.12916666666666668,63.8
CUST-002574,Gold,979.11,12,7,0.12916666666666668,62.6
CUST-005245,Gold,665.5,12,7,0.12916666666666668,60.7
CUST-007402,Gold,1063.14,12,7,0.12916666666666668,61.8
CUST-007529,Gold,2301.78,12,7,0.12916666666666668,63.3
CUST-006007,Gold,1010.92,12,7,0.12916666666666668,62.0
CUST-003766,Gold,1003.82,19,11,0.12894736842105264,63.8
CUST-002010,Gold,1467.43,19,11,0.12894736842105264,65.3
CUST-005378,Gold,2582.92,19,11,0.12894736842105264,66.0
CUST-007793,Gold,720.43,19,11,0.12894736842105264,60.9
CUST-007558,Gold,775.32,19,11,0.12894736842105264,63.5
CUST-005771,Gold,700.32,26,15,0.12884615384615386,62.7
CUST-004831,Gold,690.18,14,8,0.1285714285714286,61.8
CUST-006295,Gold,915.24,7,4,0.1285714285714286,80.7
CUST-005481,Gold,838.21,14,8,0.1285714285714286,61.5
CUST-000337,Gold,2473.86,7,4,0.1285714285714286,62.1
CUST-002790,Gold,1623.14,7,4,0.1285714285714286,57.0
CUST-003733,Gold,1369.12,14,8,0.1285714285714286,62.8
CUST-002379,Gold,1663.61,14,8,0.1285714285714286,63.5
CUST-006726,Gold,995.58,14,8,0.1285714285714286,61.7
CUST-005120,Gold,799.79,14,8,0.1285714285714286,62.0
CUST-007911,Gold,1337.89,14,8,0.1285714285714286,63.6
CUST-002046,Gold,590.55,7,4,0.1285714285714286,54.2
CUST-001552,Gold,914.86,14,8,0.1285714285714286,61.7
CUST-006040,Gold,1032.38,14,8,0.1285714285714286,73.4
CUST-001668,Gold,2207.97,14,8,0.1285714285714286,75.2
CUST-005996,Gold,1464.78,7,4,0.1285714285714286,58.6
CUST-000183,Gold,1236.88,21,12,0.1285714285714286,64.6
CUST-004375,Gold,1252.03,7,4,0.1285714285714286,79.8
CUST-007800,Gold,750.91,14,8,0.1285714285714286,62.8
CUST-001107,Gold,996.9,14,8,0.1285714285714286,73.3
CUST-002839,Gold,481.62,14,8,0.1285714285714286,59.5
CUST-001112,Gold,2212.57,7,4,0.1285714285714286,61.8
CUST-006386,Gold,1532.85,14,8,0.1285714285714286,65.1
CUST-004550,Gold,1538.72,7,4,0.1285714285714286,63.1
CUST-000781,Gold,1316.29,7,4,0.1285714285714286,57.3
CUST-004225,Gold,1000.26,7,4,0.1285714285714286,56.9
CUST-006718,Gold,1098.03,21,12,0.1285714285714286,64.6
CUST-004924,Gold,1743.3,14,8,0.1285714285714286,61.4
CUST-000373,Gold,748.09,14,8,0.1285714285714286,63.3
CUST-001147,Gold,1117.64,14,8,0.1285714285714286,61.2
CUST-000217,Gold,1945.83,7,4,0.1285714285714286,61.6
CUST-007752,Gold,2139.34,14,8,0.1285714285714286,65.8
CUST-005978,Gold,1409.21,14,8,0.1285714285714286,61.1
CUST-002125,Gold,833.28,21,12,0.1285714285714286,60.7
CUST-007498,Gold,1574.07,23,13,0.1282608695652174,65.2
CUST-003940,Gold,2800.4,16,9,0.128125,64.1
CUST-006120,Gold,1740.19,16,9,0.128125,64.7
CUST-001515,Gold,1101.21,16,9,0.128125,63.5
CUST-007745,Gold,493.25,16,9,0.128125,61.1
CUST-000750,Gold,526.65,16,9,0.128125,60.7
CUST-003127,Gold,1300.8,16,9,0.128125,62.9
CUST-006422,Gold,1375.47,16,9,0.128125,61.5
CUST-005724,Gold,1783.44,16,9,0.128125,64.7
CUST-006506,Gold,2029.68,16,9,0.128125,65.1
CUST-007144,Gold,1027.33,16,9,0.128125,79.3
CUST-000145,Gold,1819.4,16,9,0.128125,63.5
CUST-007194,Gold,1685.4,16,9,0.128125,84.6
CUST-005391,Gold,2127.98,16,9,0.128125,63.3
CUST-005088,Gold,1013.95,9,5,0.12777777777777777,59.1
CUST-003579,Gold,1389.55,9,5,0.12777777777777777,56.8
CUST-007941,Gold,920.19,18,10,0.12777777777777777,63.5
CUST-003781,Gold,752.83,9,5,0.12777777777777777,61.2
CUST-005417,Gold,1817.26,18,10,0.12777777777777777,64.1
CUST-003835,Gold,688.32,18,10,0.12777777777777777,63.0
CUST-004049,Gold,1072.2,18,10,0.12777777777777777,64.2
CUST-007551,Gold,1704.23,9,5,0.12777777777777777,61.4
CUST-000389,Gold,739.26,18,10,0.12777777777777777,63.3
CUST-004566,Gold,808.08,18,10,0.12777777777777777,61.6
CUST-005557,Gold,1504.56,9,5,0.12777777777777777,61.7
CUST-007765,Gold,1135.6,9,5,0.12777777777777777,61.0
CUST-004940,Gold,1238.05,18,10,0.12777777777777777,83.9
CUST-005828,Gold,1201.63,18,10,0.12777777777777777,62.2
CUST-006621,Gold,812.87,18,10,0.12777777777777777,62.4
CUST-005462,Gold,1049.82,9,5,0.12777777777777777,60.8
CUST-002762,Gold,1893.92,9,5,0.12777777777777777,62.7
CUST-004797,Gold,1408.36,18,10,0.12777777777777777,64.0
CUST-003693,Gold,1297.9,20,11,0.1275,63.9
CUST-007360,Gold,1127.55,20,11,0.1275,64.0
CUST-007915,Gold,1636.5,20,11,0.1275,65.6
CUST-004027,Gold,1662.65,20,11,0.1275,64.6
CUST-006423,Gold,970.07,20,11,0.1275,63.2
CUST-006272,Gold,956.69,20,11,0.1275,63.0
CUST-002476,Gold,1375.64,11,6,0.12727272727272726,61.9
CUST-000524,Gold,616.51,11,6,0.12727272727272726,55.8
CUST-005608,Gold,1601.09,11,6,0.12727272727272726,62.3
CUST-005762,Gold,1020.95,11,6,0.12727272727272726,76.6
CUST-005544,Gold,881.77,11,6,0.12727272727272726,61.6
CUST-002673,Gold,2487.83,11,6,0.12727272727272726,59.0
CUST-000208,Gold,2448.24,11,6,0.12727272727272726,62.9
CUST-001363,Gold,661.78,11,6,0.12727272727272726,79.6
CUST-000178,Gold,2787.08,11,6,0.12727272727272726,57.8
CUST-001610,Gold,1246.66,11,6,0.12727272727272726,63.3
CUST-004901,Gold,987.22,11,6,0.12727272727272726,61.6
CUST-004530,Gold,850.54,11,6,0.12727272727272726,62.8
CUST-006026,Gold,1308.56,11,6,0.12727272727272726,58.9
CUST-007141,Gold,985.77,11,6,0.12727272727272726,63.0
CUST-001769,Gold,1089.19,11,6,0.12727272727272726,59.4
CUST-001162,Gold,1247.19,11,6,0.12727272727272726,59.7
CUST-001465,Gold,1764.85,11,6,0.12727272727272726,61.4
CUST-001767,Gold,1574.39,11,6,0.12727272727272726,62.6
CUST-002278,Gold,983.13,11,6,0.12727272727272726,63.2
CUST-001451,Gold,1799.03,11,6,0.12727272727272726,58.9
CUST-001612,Gold,2473.4,13,7,0.12692307692307692,63.9
CUST-006058,Gold,820.9,13,7,0.12692307692307692,60.7
CUST-003589,Gold,733.04,13,7,0.12692307692307692,61.0
CUST-005826,Gold,911.49,13,7,0.12692307692307692,62.7
CUST-001812,Gold,1079.76,13,7,0.12692307692307692,61.1
CUST-000798,Gold,1218.38,13,7,0.12692307692307692,63.6
CUST-003276,Gold,2845.34,13,7,0.12692307692307692,61.2
CUST-007317,Gold,2843.65,13,7,0.12692307692307692,62.1
CUST-003164,Gold,1142.17,13,7,0.12692307692307692,64.4
CUST-001807,Gold,1064.86,13,7,0.12692307692307692,62.2
CUST-002214,Gold,1625.83,13,7,0.12692307692307692,62.3
CUST-005111,Gold,2155.81,13,7,0.12692307692307692,59.7
CUST-005705,Gold,757.76,13,7,0.12692307692307692,61.5
CUST-007490,Gold,985.38,13,7,0.12692307692307692,59.6
CUST-006947,Gold,1205.16,13,7,0.12692307692307692,62.2
CUST-002570,Gold,1004.48,13,7,0.12692307692307692,58.7
CUST-006345,Gold,1533.34,28,15,0.12678571428571428,84.5
CUST-003770,Gold,1391.47,28,15,0.12678571428571428,65.3
CUST-000975,Gold,628.88,15,8,0.12666666666666665,61.8
CUST-002320,Gold,1161.29,15,8,0.12666666666666665,62.3
CUST-001403,Gold,966.35,15,8,0.12666666666666665,60.9
CUST-005882,Gold,752.74,15,8,0.12666666666666665,81.8
CUST-003808,Gold,988.06,15,8,0.12666666666666665,63.7
CUST-005838,Gold,1215.02,15,8,0.12666666666666665,63.7
CUST-001744,Gold,1002.5,15,8,0.12666666666666665,63.2
CUST-002059,Gold,934.78,15,8,0.12666666666666665,63.9
CUST-005815,Gold,1455.14,15,8,0.12666666666666665,64.8
CUST-007089,Gold,1151.19,15,8,0.12666666666666665,60.4
CUST-000586,Gold,1537.82,15,8,0.12666666666666665,64.1
CUST-000224,Gold,3161.22,15,8,0.12666666666666665,66.2
CUST-002497,Gold,663.37,15,8,0.12666666666666665,58.8
CUST-007462,Gold,798.47,15,8,0.12666666666666665,62.0
