customer_id,signup_date,region,tier,lifetime_value,base_churn_prob
CUST-006646,2024-10-14,Europe,Bronze,101.34,0.28
CUST-006647,2025-09-09,North America,Bronze,233.17,0.28
CUST-006648,2024-05-25,Europe,Silver,368.77,0.18
CUST-006649,2026-02-21,Asia Pacific,Bronze,66.3,0.28
CUST-006650,2025-02-27,Europe,Bronze,156.91,0.28
CUST-006651,2025-08-30,Asia Pacific,Silver,280.98,0.18
CUST-006652,2025-04-01,North America,Gold,743.07,0.1
CUST-006653,2026-01-10,Middle East & Africa,Gold,1577.5,0.1
CUST-006654,2024-07-20,Europe,Bronze,218.0,0.28
CUST-006655,2024-07-30,Asia Pacific,Gold,1148.79,0.1
CUST-006656,2024-01-06,North America,Bronze,67.05,0.28
CUST-006657,2025-09-15,North America,Bronze,185.53,0.28
CUST-006658,2025-01-10,Asia Pacific,Gold,1056.01,0.1
CUST-006659,2025-03-22,Middle East & Africa,Gold,2082.62,0.1
CUST-006660,2026-04-14,North America,Bronze,329.47,0.28
CUST-006661,2024-04-15,North America,Bronze,82.18,0.28
CUST-006662,2025-10-12,Europe,Bronze,403.3,0.28
CUST-006663,2026-03-21,North America,Silver,241.28,0.18
CUST-006664,2025-02-04,North America,Gold,967.52,0.1
CUST-006665,2024-04-05,Asia Pacific,Bronze,226.14,0.28
CUST-006666,2025-01-22,Latin America,Bronze,112.39,0.28
CUST-006667,2025-03-27,North America,Bronze,108.34,0.28
CUST-006668,2026-04-28,Europe,Bronze,75.8,0.28
CUST-006669,2026-03-19,North America,Gold,703.32,0.1
CUST-006670,2025-02-19,North America,Gold,866.39,0.1
CUST-006671,2025-12-26,North America,Bronze,204.46,0.28
CUST-006672,2025-05-18,Europe,Bronze,293.55,0.28
CUST-006673,2025-03-29,North America,Bronze,110.74,0.28
CUST-006674,2024-10-17,Europe,Silver,383.35,0.18
CUST-006675,2025-06-17,North America,Bronze,100.79,0.28
CUST-006676,2024-07-11,North America,Silver,244.19,0.18
CUST-006677,2024-05-29,North America,Bronze,81.49,0.28
CUST-006678,2026-05-29,Latin America,Bronze,90.06,0.28
CUST-006679,2026-01-28,Asia Pacific,Gold,1176.2,0.1
CUST-006680,2026-02-17,Latin America,Bronze,116.66,0.28
CUST-006681,2026-02-01,Europe,Gold,1031.92,0.1
CUST-006682,2025-05-29,North America,Silver,527.41,0.18
CUST-006683,2025-01-27,Europe,Gold,1156.41,0.1
CUST-006684,2024-11-11,North America,Bronze,94.14,0.28
CUST-006685,2024-03-16,Asia Pacific,Silver,659.95,0.18
CUST-006686,2025-08-21,North America,Bronze,66.83,0.28
CUST-006687,2024-09-26,North America,Platinum,2568.16,0.05
CUST-006688,2024-08-12,Europe,Silver,896.16,0.18
CUST-006689,2025-06-13,Europe,Bronze,171.89,0.28
CUST-006690,2024-04-22,Middle East & Africa,Bronze,73.06,0.28
CUST-006691,2024-09-07,Europe,Gold,636.99,0.1
CUST-006692,2024-08-20,Europe,Gold,1047.44,0.1
CUST-006693,2026-04-20,North America,Gold,987.75,0.1
CUST-006694,2026-03-01,Middle East & Africa,Gold,1593.53,0.1
CUST-006695,2025-12-14,Europe,Gold,1886.31,0.1
CUST-006696,2024-03-23,Europe,Silver,366.13,0.18
CUST-006697,2024-05-04,North America,Bronze,143.81,0.28
CUST-006698,2024-06-23,Asia Pacific,Bronze,99.25,0.28
CUST-006699,2024-03-09,North America,Silver,422.47,0.18
CUST-006700,2024-02-16,Europe,Bronze,99.55,0.28
CUST-006701,2024-09-12,Latin America,Silver,454.41,0.18
CUST-006702,2025-12-27,Middle East & Africa,Bronze,116.75,0.28
CUST-006703,2024-01-30,Europe,Silver,577.96,0.18
CUST-006704,2024-10-07,Asia Pacific,Bronze,228.24,0.28
CUST-006705,2024-08-24,North America,Silver,755.08,0.18
CUST-006706,2024-09-04,Asia Pacific,Silver,456.54,0.18
CUST-006707,2025-01-02,Europe,Bronze,191.23,0.28
CUST-006708,2025-05-09,Europe,Gold,982.63,0.1
CUST-006709,2024-01-25,Latin America,Silver,321.47,0.18
CUST-006710,2025-08-08,Asia Pacific,Gold,694.43,0.1
CUST-006711,2025-12-18,North America,Bronze,173.13,0.28
CUST-006712,2025-05-04,Asia Pacific,Bronze,66.05,0.28
CUST-006713,2025-05-08,North America,Bronze,212.69,0.28
CUST-006714,2024-11-09,Asia Pacific,Bronze,129.95,0.28
CUST-006715,2025-08-28,Asia Pacific,Bronze,133.43,0.28
CUST-006716,2025-01-09,North America,Bronze,196.42,0.28
CUST-006717,2025-09-30,Asia Pacific,Gold,576.26,0.1
CUST-006718,2024-01-25,Europe,Gold,1098.03,0.1
CUST-006719,2024-11-29,Europe,Platinum,6580.66,0.05
CUST-006720,2024-12-20,North America,Platinum,3124.3,0.05
CUST-006721,2024-04-25,North America,Silver,265.07,0.18
CUST-006722,2024-02-17,Asia Pacific,Silver,391.75,0.18
CUST-006723,2026-01-07,North America,Bronze,253.2,0.28
CUST-006724,2026-02-16,Europe,Bronze,110.45,0.28
CUST-006725,2024-04-08,Asia Pacific,Gold,648.14,0.1
CUST-006726,2025-04-03,North America,Gold,995.58,0.1
CUST-006727,2025-06-06,Europe,Gold,684.15,0.1
CUST-006728,2025-08-19,Europe,Gold,486.66,0.1
CUST-006729,2025-02-08,Asia Pacific,Bronze,202.78,0.28
CUST-006730,2024-08-01,Europe,Silver,684.35,0.18
CUST-006731,2025-11-15,Europe,Silver,532.11,0.18
CUST-006732,2025-05-17,North America,Platinum,5003.59,0.05
CUST-006733,2025-12-21,Asia Pacific,Platinum,2974.92,0.05
CUST-006734,2025-03-23,North America,Silver,772.75,0.18
CUST-006735,2025-07-29,Middle East & Africa,Bronze,116.66,0.28
CUST-006736,2024-09-14,Europe,Bronze,150.03,0.28
CUST-006737,2026-04-23,Latin America,Bronze,107.04,0.28
CUST-006738,2024-04-30,Europe,Gold,684.87,0.1
CUST-006739,2026-03-20,North America,Bronze,116.31,0.28
CUST-006740,2024-02-23,Latin America,Bronze,365.89,0.28
CUST-006741,2024-11-26,North America,Bronze,276.99,0.28
CUST-006742,2026-02-22,North America,Gold,1636.19,0.1
CUST-006743,2024-08-28,North America,Silver,379.11,0.18
CUST-006744,2026-01-24,Middle East & Africa,Silver,375.68,0.18
CUST-006745,2025-06-13,Europe,Bronze,297.66,0.28
CUST-006746,2025-04-27,Europe,Bronze,151.34,0.28
CUST-006747,2024-07-05,Asia Pacific,Bronze,205.8,0.28
CUST-006748,2026-05-07,Europe,Gold,961.59,0.1
CUST-006749,2025-10-17,Asia Pacific,Gold,1065.45,0.1
CUST-006750,2024-09-18,Europe,Silver,614.93,0.18
CUST-006751,2024-12-29,Asia Pacific,Bronze,111.77,0.28
CUST-006752,2025-05-05,North America,Gold,1379.37,0.1
CUST-006753,2025-03-06,North America,Silver,340.06,0.18
CUST-006754,2024-08-26,Europe,Bronze,183.96,0.28
CUST-006755,2024-10-30,Europe,Bronze,112.0,0.28
CUST-006756,2024-10-24,Europe,Silver,907.12,0.18
CUST-006757,2024-03-16,Europe,Silver,438.58,0.18
CUST-006758,2025-11-30,North America,Platinum,4771.02,0.05
CUST-006759,2024-11-28,Europe,Gold,1190.12,0.1
CUST-006760,2026-01-27,Europe,Bronze,122.74,0.28
CUST-006761,2025-10-03,North America,Silver,566.21,0.18
CUST-006762,2025-04-18,Europe,Bronze,237.97,0.28
CUST-006763,2026-04-06,North America,Silver,252.12,0.18
CUST-006764,2024-10-09,Europe,Silver,474.22,0.18
CUST-006765,2025-08-13,North America,Silver,430.96,0.18
CUST-006766,2024-03-12,Latin America,Gold,1305.04,0.1
CUST-006767,2024-09-19,Asia Pacific,Silver,773.39,0.18
CUST-006768,2025-12-03,North America,Gold,1663.35,0.1
CUST-006769,2026-05-28,Europe,Bronze,238.24,0.28
CUST-006770,2025-07-28,Asia Pacific,Bronze,166.65,0.28
CUST-006771,2024-01-12,Europe,Silver,378.34,0.18
CUST-006772,2024-05-20,Asia Pacific,Platinum,1326.9,0.05
CUST-006773,2026-02-04,North America,Bronze,264.22,0.28
CUST-006774,2025-07-08,Asia Pacific,Bronze,55.18,0.28
CUST-006775,2024-01-17,Europe,Bronze,283.06,0.28
CUST-006776,2024-03-03,North America,Silver,605.24,0.18
CUST-006777,2024-09-09,Europe,Gold,2637.27,0.1
CUST-006778,2025-04-09,Middle East & Africa,Silver,500.46,0.18
CUST-006779,2025-01-10,Asia Pacific,Platinum,4275.42,0.05
CUST-006780,2026-03-14,Europe,Gold,1114.29,0.1
CUST-006781,2025-06-03,North America,Bronze,154.62,0.28
CUST-006782,2026-04-16,Europe,Silver,336.75,0.18
CUST-006783,2024-03-30,North America,Silver,429.35,0.18
CUST-006784,2025-12-20,North America,Platinum,2494.68,0.05
CUST-006785,2026-03-14,Europe,Bronze,152.8,0.28
CUST-006786,2026-03-06,Latin America,Bronze,148.47,0.28
CUST-006787,2025-09-21,Asia Pacific,Bronze,148.79,0.28
CUST-006788,2026-05-10,North America,Silver,434.04,0.18
CUST-006789,2024-06-23,Europe,Bronze,117.14,0.28
CUST-006790,2024-03-16,Latin America,Silver,562.88,0.18
CUST-006791,2025-09-04,Asia Pacific,Gold,1361.09,0.1
CUST-006792,2025-10-24,Asia Pacific,Bronze,167.53,0.28
CUST-006793,2025-02-03,Middle East & Africa,Silver,308.75,0.18
CUST-006794,2026-02-20,Asia Pacific,Gold,1570.91,0.1
CUST-006795,2024-03-11,North America,Silver,331.53,0.18
CUST-006796,2024-06-28,North America,Bronze,121.7,0.28
CUST-006797,2024-05-03,Middle East & Africa,Bronze,155.61,0.28
CUST-006798,2025-01-15,Europe,Silver,712.88,0.18
CUST-006799,2024-10-19,North America,Bronze,92.53,0.28
CUST-006800,2026-03-07,Europe,Silver,303.02,0.18
CUST-006801,2024-07-13,Asia Pacific,Platinum,1596.17,0.05
CUST-006802,2024-08-15,Middle East & Africa,Silver,551.0,0.18
CUST-006803,2025-03-06,North America,Bronze,131.07,0.28
CUST-006804,2025-03-11,Europe,Bronze,177.75,0.28
CUST-006805,2026-02-25,Latin America,Platinum,4007.07,0.05
CUST-006806,2025-04-05,Europe,Gold,1644.66,0.1
CUST-006807,2025-09-09,North America,Silver,450.26,0.18
CUST-006808,2024-01-21,Latin America,Bronze,112.95,0.28
CUST-006809,2024-03-04,Europe,Silver,493.76,0.18
CUST-006810,2024-06-13,Europe,Bronze,177.05,0.28
CUST-006811,2024-01-27,Europe,Bronze,130.49,0.28
CUST-006812,2024-11-06,North America,Bronze,155.55,0.28
CUST-006813,2024-10-11,Latin America,Bronze,87.59,0.28
CUST-006814,2025-10-21,Europe,Bronze,90.16,0.28
CUST-006815,2024-10-07,Europe,Bronze,77.2,0.28
CUST-006816,2026-04-17,North America,Bronze,168.35,0.28
CUST-006817,2026-04-10,Europe,Silver,605.0,0.18
CUST-006818,2024-06-12,Asia Pacific,Silver,254.43,0.18
CUST-006819,2024-08-11,Asia Pacific,Bronze,159.99,0.28
CUST-006820,2026-02-22,Latin America,Platinum,4185.51,0.05
CUST-006821,2024-05-25,Europe,Bronze,127.86,0.28
CUST-006822,2026-05-17,Asia Pacific,Bronze,284.65,0.28
CUST-006823,2024-01-30,Europe,Bronze,83.75,0.28
CUST-006824,2024-02-14,Asia Pacific,Silver,386.92,0.18
CUST-006825,2026-02-25,Asia Pacific,Bronze,46.79,0.28
CUST-006826,2025-04-15,Europe,Bronze,172.24,0.28
CUST-006827,2024-02-03,North America,Silver,335.79,0.18
CUST-006828,2025-10-14,North America,Silver,204.17,0.18
CUST-006829,2025-03-02,Europe,Gold,1521.85,0.1
CUST-006830,2026-04-09,Middle East & Africa,Gold,1127.02,0.1
CUST-006831,2024-08-08,North America,Platinum,3095.57,0.05
CUST-006832,2026-05-17,North America,Bronze,235.48,0.28
CUST-006833,2025-06-17,North America,Bronze,109.74,0.28
CUST-006834,2025-11-22,Asia Pacific,Platinum,4528.29,0.05
CUST-006835,2025-01-01,Europe,Silver,617.06,0.18
CUST-006836,2026-04-20,North America,Silver,359.33,0.18
CUST-006837,2026-01-12,Europe,Bronze,150.51,0.28
CUST-006838,2025-07-03,Europe,Bronze,293.57,0.28
CUST-006839,2025-08-04,Europe,Bronze,100.15,0.28
CUST-006840,2024-04-25,Asia Pacific,Bronze,187.28,0.28
CUST-006841,2024-08-26,North America,Bronze,153.77,0.28
CUST-006842,2024-11-30,Europe,Bronze,249.36,0.28
CUST-006843,2025-03-16,North America,Silver,443.97,0.18
CUST-006844,2024-05-27,North America,Bronze,197.34,0.28
CUST-006845,2024-01-09,Europe,Bronze,79.08,0.28
CUST-006846,2024-10-14,North America,Bronze,63.62,0.28
CUST-006847,2025-01-22,Europe,Bronze,98.59,0.28
CUST-006848,2024-02-19,North America,Bronze,125.71,0.28
CUST-006849,2026-04-29,North America,Bronze,130.19,0.28
CUST-006850,2025-05-31,Latin America,Bronze,232.19,0.28
CUST-006851,2026-05-04,Europe,Silver,384.54,0.18
CUST-006852,2025-09-29,Asia Pacific,Bronze,151.44,0.28
CUST-006853,2025-08-09,Asia Pacific,Silver,475.84,0.18
CUST-006854,2025-11-07,Europe,Gold,932.13,0.1
CUST-006855,2024-10-04,Asia Pacific,Silver,446.72,0.18
CUST-006856,2026-04-15,Europe,Bronze,228.4,0.28
CUST-006857,2024-10-26,North America,Bronze,169.07,0.28
CUST-006858,2026-03-12,North America,Silver,570.51,0.18
CUST-006859,2025-08-11,Europe,Platinum,3999.03,0.05
CUST-006860,2026-03-20,North America,Platinum,6763.99,0.05
CUST-006861,2025-10-10,North America,Bronze,98.46,0.28
CUST-006862,2025-09-09,North America,Silver,1223.53,0.18
CUST-006863,2025-08-29,North America,Gold,1787.57,0.1
CUST-006864,2024-05-14,North America,Gold,1922.41,0.1
CUST-006865,2025-08-02,North America,Silver,759.93,0.18
CUST-006866,2024-05-26,North America,Bronze,227.05,0.28
CUST-006867,2025-05-04,North America,Bronze,89.53,0.28
CUST-006868,2025-04-22,Europe,Silver,286.02,0.18
CUST-006869,2024-06-07,North America,Silver,595.22,0.18
CUST-006870,2025-01-18,Latin America,Platinum,4409.65,0.05
CUST-006871,2024-06-11,Asia Pacific,Gold,1710.25,0.1
CUST-006872,2025-03-16,Europe,Bronze,152.82,0.28
CUST-006873,2026-05-02,Asia Pacific,Silver,265.69,0.18
CUST-006874,2024-07-07,Europe,Bronze,143.54,0.28
CUST-006875,2025-02-18,North America,Silver,605.34,0.18
CUST-006876,2024-12-04,Latin America,Silver,406.66,0.18
CUST-006877,2025-08-29,North America,Bronze,149.71,0.28
CUST-006878,2024-06-29,Latin America,Bronze,151.81,0.28
CUST-006879,2024-10-14,Europe,Bronze,121.73,0.28
CUST-006880,2026-04-13,North America,Bronze,108.32,0.28
CUST-006881,2024-07-05,Europe,Gold,2788.97,0.1
CUST-006882,2024-05-17,Europe,Bronze,279.8,0.28
CUST-006883,2024-05-09,North America,Bronze,230.14,0.28
CUST-006884,2024-07-12,Europe,Bronze,177.09,0.28
CUST-006885,2024-11-11,Asia Pacific,Gold,802.87,0.1
CUST-006886,2026-02-23,Europe,Bronze,213.91,0.28
CUST-006887,2026-05-13,North America,Bronze,234.34,0.28
CUST-006888,2024-05-23,North America,Silver,392.08,0.18
CUST-006889,2024-01-16,Latin America,Bronze,97.86,0.28
CUST-006890,2024-10-28,Europe,Bronze,177.93,0.28
CUST-006891,2025-02-26,Europe,Silver,689.81,0.18
CUST-006892,2024-09-01,Middle East & Africa,Bronze,116.12,0.28
CUST-006893,2024-04-16,North America,Gold,1482.61,0.1
CUST-006894,2024-03-28,Europe,Silver,313.02,0.18
CUST-006895,2024-05-08,Asia Pacific,Silver,285.6,0.18
CUST-006896,2024-12-06,Asia Pacific,Bronze,162.81,0.28
CUST-006897,2024-01-04,North America,Gold,866.38,0.1
CUST-006898,2024-11-22,North America,Silver,534.47,0.18
CUST-006899,2025-02-13,Asia Pacific,Bronze,78.61,0.28
CUST-006900,2026-05-28,North America,Bronze,106.47,0.28
CUST-006901,2024-11-01,Latin America,Silver,679.18,0.18
CUST-006902,2025-08-29,North America,Gold,1583.01,0.1
CUST-006903,2025-12-21,North America,Platinum,4138.69,0.05
CUST-006904,2024-08-12,North America,Silver,376.55,0.18
CUST-006905,2024-12-13,Asia Pacific,Silver,452.47,0.18
CUST-006906,2024-11-16,Latin America,Bronze,137.1,0.28
CUST-006907,2025-07-12,Europe,Silver,1144.54,0.18
CUST-006908,2024-06-29,Latin America,Platinum,3972.27,0.05
CUST-006909,2025-09-09,North America,Silver,331.16,0.18
CUST-006910,2025-12-11,North America,Bronze,145.22,0.28
CUST-006911,2025-01-20,Asia Pacific,Bronze,76.59,0.28
CUST-006912,2025-09-09,Latin America,Bronze,70.04,0.28
CUST-006913,2026-03-02,Asia Pacific,Silver,807.82,0.18
CUST-006914,2026-02-10,Asia Pacific,Platinum,3904.92,0.05
CUST-006915,2024-04-17,Europe,Bronze,125.21,0.28
CUST-006916,2025-06-14,North America,Bronze,148.42,0.28
CUST-006917,2025-02-13,Latin America,Silver,431.64,0.18
CUST-006918,2024-10-22,North America,Gold,1232.89,0.1
CUST-006919,2026-03-28,Europe,Bronze,237.4,0.28
CUST-006920,2024-06-19,Asia Pacific,Bronze,185.83,0.28
CUST-006921,2024-11-26,North America,Bronze,127.33,0.28
CUST-006922,2025-05-07,Asia Pacific,Silver,223.56,0.18
CUST-006923,2024-07-13,North America,Gold,803.64,0.1
CUST-006924,2024-01-12,Asia Pacific,Bronze,203.16,0.28
CUST-006925,2024-07-13,Europe,Silver,840.58,0.18
CUST-006926,2025-05-04,Europe,Silver,316.74,0.18
CUST-006927,2026-03-05,Europe,Silver,298.15,0.18
CUST-006928,2026-05-30,North America,Bronze,126.18,0.28
CUST-006929,2024-06-30,Europe,Gold,2449.99,0.1
CUST-006930,2026-03-27,Europe,Silver,477.39,0.18
CUST-006931,2025-10-17,Europe,Silver,331.74,0.18
CUST-006932,2024-11-11,North America,Silver,389.47,0.18
CUST-006933,2025-11-24,North America,Platinum,2833.43,0.05
CUST-006934,2024-01-30,North America,Silver,596.39,0.18
CUST-006935,2025-08-18,Asia Pacific,Bronze,327.68,0.28
CUST-006936,2025-11-08,North America,Bronze,158.06,0.28
CUST-006937,2026-03-06,Latin America,Bronze,232.33,0.28
CUST-006938,2026-03-03,Asia Pacific,Bronze,87.55,0.28
CUST-006939,2024-04-05,Asia Pacific,Platinum,8927.76,0.05
CUST-006940,2025-01-15,Asia Pacific,Gold,702.36,0.1
CUST-006941,2026-02-16,North America,Bronze,243.56,0.28
CUST-006942,2025-03-19,Asia Pacific,Bronze,171.76,0.28
CUST-006943,2024-10-24,Europe,Bronze,90.69,0.28
CUST-006944,2026-03-18,Latin America,Gold,1675.48,0.1
CUST-006945,2026-01-06,Latin America,Bronze,148.27,0.28
CUST-006946,2026-04-24,North America,Silver,312.49,0.18
CUST-006947,2024-12-26,Europe,Gold,1205.16,0.1
CUST-006948,2025-01-08,Europe,Bronze,77.53,0.28
CUST-006949,2025-07-07,Asia Pacific,Gold,989.43,0.1
CUST-006950,2024-10-29,North America,Bronze,101.99,0.28
CUST-006951,2025-02-24,North America,Silver,418.34,0.18
CUST-006952,2024-09-02,Europe,Bronze,75.06,0.28
CUST-006953,2025-12-20,Europe,Bronze,73.28,0.28
CUST-006954,2024-08-24,Middle East & Africa,Platinum,2492.1,0.05
CUST-006955,2025-06-17,Asia Pacific,Silver,443.16,0.18
CUST-006956,2024-07-03,Europe,Bronze,101.63,0.28
CUST-006957,2025-04-12,North America,Bronze,180.41,0.28
CUST-006958,2026-01-23,North America,Bronze,198.64,0.28
CUST-006959,2024-12-28,Europe,Silver,321.05,0.18
CUST-006960,2024-10-09,Asia Pacific,Bronze,261.6,0.28
CUST-006961,2025-07-06,Europe,Gold,1063.07,0.1
CUST-006962,2024-12-01,Europe,Bronze,312.08,0.28
CUST-006963,2024-06-10,Latin America,Bronze,135.2,0.28
CUST-006964,2024-06-08,Latin America,Gold,766.18,0.1
CUST-006965,2025-04-18,North America,Silver,735.45,0.18
CUST-006966,2025-08-23,North America,Gold,791.17,0.1
CUST-006967,2024-11-17,North America,Silver,709.34,0.18
CUST-006968,2024-01-12,Asia Pacific,Bronze,157.41,0.28
CUST-006969,2025-02-27,Middle East & Africa,Silver,360.28,0.18
CUST-006970,2024-03-13,North America,Bronze,110.31,0.28
CUST-006971,2025-08-10,North America,Bronze,144.91,0.28
CUST-006972,2026-05-07,Latin America,Bronze,196.88,0.28
CUST-006973,2024-07-19,Asia Pacific,Silver,442.84,0.18
CUST-006974,2025-06-05,Middle East & Africa,Bronze,271.09,0.28
CUST-006975,2026-05-13,Europe,Bronze,93.72,0.28
CUST-006976,2025-05-19,Europe,Bronze,144.31,0.28
CUST-006977,2026-01-07,North America,Bronze,232.97,0.28
CUST-006978,2025-11-18,North America,Bronze,92.67,0.28
CUST-006979,2026-02-26,Europe,Bronze,227.41,0.28
CUST-006980,2024-02-08,Europe,Bronze,151.19,0.28
CUST-006981,2024-02-29,North America,Bronze,156.75,0.28
CUST-006982,2025-07-31,Latin America,Bronze,130.95,0.28
CUST-006983,2024-11-16,North America,Gold,739.88,0.1
CUST-006984,2025-03-10,Asia Pacific,Silver,436.04,0.18
CUST-006985,2025-09-27,North America,Silver,360.3,0.18
CUST-006986,2025-11-06,Asia Pacific,Gold,2207.9,0.1
CUST-006987,2025-02-11,North America,Bronze,183.98,0.28
CUST-006988,2025-01-20,Asia Pacific,Bronze,152.08,0.28
CUST-006989,2025-11-01,North America,Gold,2032.81,0.1
CUST-006990,2025-07-22,Europe,Silver,440.01,0.18
CUST-006991,2024-03-18,Asia Pacific,Platinum,4636.29,0.05
CUST-006992,2024-07-12,North America,Platinum,5575.87,0.05
CUST-006993,2024-10-11,North America,Bronze,134.52,0.28
CUST-006994,2025-06-10,Latin America,Platinum,4165.1,0.05
CUST-006995,2025-06-07,Latin America,Platinum,2939.05,0.05
CUST-006996,2025-09-04,North America,Bronze,237.25,0.28
CUST-006997,2024-06-04,North America,Platinum,3462.07,0.05
CUST-006998,2024-12-05,North America,Bronze,259.53,0.28
CUST-006999,2024-05-04,North America,Silver,487.26,0.18
CUST-007000,2026-05-20,Middle East & Africa,Bronze,415.29,0.28
CUST-007001,2024-10-06,Europe,Bronze,113.04,0.28
CUST-007002,2025-09-13,Europe,Silver,634.68,0.18
CUST-007003,2026-04-25,Middle East & Africa,Bronze,147.43,0.28
CUST-007004,2026-05-18,Europe,Silver,411.25,0.18
CUST-007005,2025-10-19,Asia Pacific,Silver,210.62,0.18
CUST-007006,2025-12-28,North America,Bronze,154.43,0.28
CUST-007007,2025-11-04,Europe,Bronze,101.59,0.28
CUST-007008,2024-05-07,Europe,Silver,397.57,0.18
CUST-007009,2024-11-09,North America,Gold,825.59,0.1
CUST-007010,2024-11-27,North America,Silver,326.62,0.18
CUST-007011,2024-05-29,North America,Silver,293.0,0.18
CUST-007012,2025-03-29,North America,Silver,294.21,0.18
CUST-007013,2024-02-05,Europe,Bronze,79.37,0.28
CUST-007014,2025-11-15,Europe,Silver,523.08,0.18
CUST-007015,2025-02-23,Europe,Platinum,3525.43,0.05
CUST-007016,2024-01-22,North America,Silver,597.27,0.18
CUST-007017,2024-07-24,Asia Pacific,Bronze,128.24,0.28
CUST-007018,2025-09-30,North America,Silver,345.62,0.18
CUST-007019,2026-04-27,Europe,Silver,434.46,0.18
CUST-007020,2024-12-21,Asia Pacific,Silver,595.81,0.18
CUST-007021,2025-03-15,North America,Silver,507.34,0.18
CUST-007022,2025-12-29,Asia Pacific,Silver,452.34,0.18
CUST-007023,2024-04-05,Asia Pacific,Bronze,195.66,0.28
CUST-007024,2024-06-12,North America,Bronze,150.3,0.28
CUST-007025,2024-05-27,North America,Gold,947.16,0.1
CUST-007026,2025-06-13,Middle East & Africa,Bronze,215.65,0.28
CUST-007027,2024-10-20,North America,Platinum,2124.25,0.05
CUST-007028,2024-07-13,Asia Pacific,Bronze,84.99,0.28
CUST-007029,2025-10-24,Europe,Bronze,148.51,0.28
CUST-007030,2025-04-24,North America,Silver,465.72,0.18
CUST-007031,2026-05-26,North America,Gold,1317.23,0.1
CUST-007032,2024-05-02,Europe,Silver,394.73,0.18
CUST-007033,2025-02-03,Europe,Bronze,257.72,0.28
CUST-007034,2025-11-29,Asia Pacific,Bronze,82.37,0.28
CUST-007035,2025-03-27,Latin America,Silver,474.97,0.18
CUST-007036,2025-10-22,Asia Pacific,Bronze,203.18,0.28
CUST-007037,2024-04-13,North America,Bronze,260.96,0.28
CUST-007038,2026-01-24,Latin America,Silver,767.38,0.18
CUST-007039,2025-04-06,Asia Pacific,Silver,290.26,0.18
CUST-007040,2026-01-12,Latin America,Bronze,173.38,0.28
CUST-007041,2025-12-18,Europe,Bronze,137.69,0.28
CUST-007042,2025-12-10,Asia Pacific,Bronze,148.87,0.28
CUST-007043,2025-01-30,Europe,Bronze,236.09,0.28
CUST-007044,2024-12-02,North America,Silver,962.2,0.18
CUST-007045,2025-08-21,Middle East & Africa,Gold,1332.01,0.1
CUST-007046,2024-05-21,North America,Bronze,67.79,0.28
CUST-007047,2024-11-12,North America,Bronze,76.96,0.28
CUST-007048,2025-12-11,Latin America,Bronze,147.24,0.28
CUST-007049,2025-07-11,North America,Gold,1788.45,0.1
CUST-007050,2026-03-10,Latin America,Bronze,109.56,0.28
CUST-007051,2025-06-10,Asia Pacific,Platinum,3242.33,0.05
CUST-007052,2025-07-09,North America,Bronze,286.52,0.28
CUST-007053,2025-02-04,Europe,Bronze,128.0,0.28
CUST-007054,2025-11-11,Asia Pacific,Bronze,302.41,0.28
CUST-007055,2024-11-05,Europe,Silver,378.85,0.18
CUST-007056,2025-05-09,Latin America,Silver,646.1,0.18
CUST-007057,2025-07-09,Latin America,Silver,464.05,0.18
CUST-007058,2025-09-01,North America,Bronze,204.65,0.28
CUST-007059,2026-02-11,North America,Bronze,334.99,0.28
CUST-007060,2024-04-18,Latin America,Bronze,177.42,0.28
CUST-007061,2026-03-05,Europe,Bronze,248.41,0.28
CUST-007062,2025-01-06,North America,Bronze,104.88,0.28
CUST-007063,2026-05-04,Asia Pacific,Silver,310.03,0.18
CUST-007064,2025-09-07,Latin America,Bronze,78.07,0.28
CUST-007065,2026-02-06,Europe,Bronze,98.33,0.28
CUST-007066,2024-07-24,Europe,Bronze,275.21,0.28
CUST-007067,2026-04-26,Asia Pacific,Bronze,171.27,0.28
CUST-007068,2024-02-12,Asia Pacific,Silver,404.35,0.18
CUST-007069,2026-05-14,Latin America,Bronze,162.77,0.28
CUST-007070,2024-09-01,Middle East & Africa,Bronze,196.9,0.28
CUST-007071,2024-10-13,Europe,Gold,1638.41,0.1
CUST-007072,2024-12-20,Asia Pacific,Bronze,163.71,0.28
CUST-007073,2026-02-23,Middle East & Africa,Bronze,260.79,0.28
CUST-007074,2025-04-20,North America,Gold,813.85,0.1
CUST-007075,2024-03-23,North America,Bronze,130.37,0.28
CUST-007076,2024-04-19,Latin America,Gold,1916.36,0.1
CUST-007077,2024-07-08,North America,Bronze,219.9,0.28
CUST-007078,2026-03-10,North America,Silver,521.95,0.18
CUST-007079,2024-09-07,North America,Silver,362.16,0.18
CUST-007080,2025-12-24,Europe,Gold,1644.36,0.1
CUST-007081,2024-10-17,North America,Silver,312.81,0.18
CUST-007082,2025-10-06,North America,Silver,722.02,0.18
CUST-007083,2024-07-19,Middle East & Africa,Silver,827.11,0.18
CUST-007084,2026-03-07,Asia Pacific,Bronze,119.13,0.28
CUST-007085,2024-11-21,Asia Pacific,Silver,1267.22,0.18
CUST-007086,2025-05-25,North America,Bronze,100.66,0.28
CUST-007087,2025-02-12,Asia Pacific,Silver,417.23,0.18
CUST-007088,2025-08-29,Asia Pacific,Silver,413.14,0.18
